split,task,seed,episode,method,selected_tokens,critical_tokens,task_success,critical_event_recall,wasted_attention,compute_cost,latency_violation,safety_violation,physical_regret,calibration_error
combined_hard_shift,mobile_manip_fragile_obstacles,5,30,minus_safety_hazard_term,3,4,1.00000,0.75000,0.00000,3.04795,0.00000,0.00000,0.04940,0.18626
combined_hard_shift,mobile_manip_fragile_obstacles,5,30,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.35274,0.00000,1.00000,0.88146,0.00913
combined_hard_shift,mobile_manip_fragile_obstacles,5,30,uncertainty_only_budget,3,4,0.00000,0.00000,1.00000,3.39822,0.00000,0.00000,0.82177,0.00009
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,full_embodied_consequence_budgeting,3,10,0.00000,0.30000,0.00000,3.12202,0.00000,0.00000,0.15811,0.18138
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,minus_physical_consequence_estimator,3,10,1.00000,0.20000,0.33333,3.57708,1.00000,1.00000,0.40120,0.10040
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,minus_action_critical_contact_map,3,10,0.00000,0.30000,0.00000,3.57847,1.00000,0.00000,0.21349,0.14098
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,minus_compute_latency_constraint,3,10,1.00000,0.30000,0.00000,3.12202,0.00000,0.00000,0.15811,0.18138
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,minus_safety_hazard_term,3,10,1.00000,0.30000,0.00000,3.12202,0.00000,0.00000,0.15811,0.18138
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,token_salience_only_budget,3,10,0.00000,0.00000,1.00000,3.40881,0.00000,0.00000,0.64922,0.05360
combined_hard_shift,mobile_manip_fragile_obstacles,5,31,uncertainty_only_budget,3,10,0.00000,0.10000,0.66667,3.59878,1.00000,0.00000,0.55229,0.05668
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,full_embodied_consequence_budgeting,4,4,1.00000,0.75000,0.25000,3.56749,1.00000,0.00000,0.05350,0.13593
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,minus_physical_consequence_estimator,3,4,0.00000,0.00000,1.00000,3.29994,0.00000,1.00000,0.71878,0.00025
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,minus_action_critical_contact_map,4,4,1.00000,0.75000,0.25000,3.56749,1.00000,0.00000,0.05350,0.13593
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,minus_compute_latency_constraint,4,4,1.00000,0.75000,0.25000,3.56749,1.00000,0.00000,0.05350,0.13593
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,minus_safety_hazard_term,4,4,0.00000,0.75000,0.25000,3.56749,1.00000,0.00000,0.05350,0.13593
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.38614,0.00000,0.00000,0.76860,0.01161
combined_hard_shift,mobile_manip_fragile_obstacles,5,32,uncertainty_only_budget,3,4,0.00000,0.00000,1.00000,3.43575,0.00000,1.00000,0.76241,0.01217
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,full_embodied_consequence_budgeting,4,3,1.00000,1.00000,0.25000,3.60402,1.00000,0.00000,0.00000,0.13535
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,minus_physical_consequence_estimator,3,3,0.00000,0.00000,1.00000,3.35983,0.00000,0.00000,0.67180,0.02512
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,minus_action_critical_contact_map,4,3,1.00000,1.00000,0.25000,3.60402,1.00000,0.00000,0.00000,0.13535
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,minus_compute_latency_constraint,4,3,0.00000,1.00000,0.25000,3.60402,1.00000,0.00000,0.00000,0.13535
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,minus_safety_hazard_term,4,3,1.00000,1.00000,0.25000,3.60402,1.00000,0.00000,0.00000,0.13535
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,token_salience_only_budget,3,3,0.00000,0.00000,1.00000,3.16108,0.00000,0.00000,0.77415,0.03687
combined_hard_shift,mobile_manip_fragile_obstacles,5,33,uncertainty_only_budget,3,3,0.00000,0.00000,1.00000,3.55787,1.00000,1.00000,0.77896,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,full_embodied_consequence_budgeting,3,8,1.00000,0.37500,0.00000,3.36532,0.00000,0.00000,0.14238,0.17468
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,minus_physical_consequence_estimator,3,8,0.00000,0.25000,0.33333,3.33779,0.00000,1.00000,0.50774,0.08637
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,minus_action_critical_contact_map,3,8,0.00000,0.37500,0.00000,3.36532,0.00000,0.00000,0.14238,0.17468
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,minus_compute_latency_constraint,3,8,1.00000,0.37500,0.00000,3.36532,0.00000,1.00000,0.14238,0.17468
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,minus_safety_hazard_term,3,8,1.00000,0.37500,0.00000,3.36532,0.00000,0.00000,0.14238,0.17468
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,token_salience_only_budget,3,8,0.00000,0.12500,0.66667,3.21258,0.00000,0.00000,0.79463,0.02631
combined_hard_shift,mobile_manip_fragile_obstacles,5,34,uncertainty_only_budget,3,8,0.00000,0.12500,0.66667,3.05597,0.00000,0.00000,0.67524,0.05377
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,full_embodied_consequence_budgeting,3,6,1.00000,0.50000,0.00000,3.10126,0.00000,0.00000,0.12449,0.17106
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,minus_physical_consequence_estimator,3,6,1.00000,0.16667,0.66667,3.20429,0.00000,0.00000,0.63870,0.04983
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,minus_action_critical_contact_map,3,6,1.00000,0.50000,0.00000,3.49196,0.00000,0.00000,0.12427,0.16196
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,minus_compute_latency_constraint,3,6,0.00000,0.50000,0.00000,3.49196,0.00000,0.00000,0.12427,0.16196
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,minus_safety_hazard_term,3,6,0.00000,0.50000,0.00000,3.10126,0.00000,1.00000,0.12449,0.17106
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,token_salience_only_budget,4,6,0.00000,0.00000,1.00000,3.62579,1.00000,0.00000,0.79748,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,5,35,uncertainty_only_budget,3,6,0.00000,0.00000,1.00000,3.32074,0.00000,0.00000,0.66370,0.02838
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,full_embodied_consequence_budgeting,3,11,1.00000,0.27273,0.00000,3.27526,0.00000,0.00000,0.17041,0.16298
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,minus_physical_consequence_estimator,3,11,0.00000,0.09091,0.66667,3.29897,0.00000,1.00000,0.65856,0.04991
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,minus_action_critical_contact_map,3,11,1.00000,0.27273,0.00000,3.11476,0.00000,1.00000,0.21909,0.15592
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,minus_compute_latency_constraint,3,11,0.00000,0.27273,0.00000,3.27526,0.00000,1.00000,0.17041,0.16298
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,minus_safety_hazard_term,3,11,1.00000,0.27273,0.00000,3.26230,0.00000,0.00000,0.19492,0.15496
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,token_salience_only_budget,3,11,0.00000,0.00000,1.00000,3.38518,0.00000,0.00000,0.84011,0.00989
combined_hard_shift,mobile_manip_fragile_obstacles,5,36,uncertainty_only_budget,3,11,1.00000,0.18182,0.33333,3.35061,0.00000,0.00000,0.45122,0.09398
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,full_embodied_consequence_budgeting,4,7,1.00000,0.57143,0.00000,3.26906,0.00000,0.00000,0.09142,0.16927
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,minus_physical_consequence_estimator,3,7,0.00000,0.14286,0.66667,3.29814,0.00000,1.00000,0.43900,0.08521
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,minus_action_critical_contact_map,4,7,1.00000,0.57143,0.00000,3.26906,0.00000,0.00000,0.09142,0.16927
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,minus_compute_latency_constraint,4,7,1.00000,0.57143,0.00000,3.26906,0.00000,0.00000,0.09142,0.16927
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,minus_safety_hazard_term,4,7,1.00000,0.57143,0.00000,3.36803,0.00000,0.00000,0.10604,0.15592
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,token_salience_only_budget,4,7,0.00000,0.14286,0.75000,3.63585,1.00000,0.00000,0.54797,0.04247
combined_hard_shift,mobile_manip_fragile_obstacles,5,37,uncertainty_only_budget,3,7,0.00000,0.00000,1.00000,3.29742,0.00000,0.00000,0.61186,0.04788
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,full_embodied_consequence_budgeting,4,9,1.00000,0.44444,0.00000,3.61367,1.00000,1.00000,0.12674,0.13697
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,minus_physical_consequence_estimator,3,9,1.00000,0.22222,0.33333,3.18077,0.00000,1.00000,0.33538,0.11639
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,minus_action_critical_contact_map,4,9,1.00000,0.44444,0.00000,3.61367,1.00000,0.00000,0.12674,0.13697
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,minus_compute_latency_constraint,3,9,1.00000,0.33333,0.00000,3.29893,0.00000,0.00000,0.15217,0.16155
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,minus_safety_hazard_term,4,9,0.00000,0.44444,0.00000,3.61367,1.00000,0.00000,0.12674,0.13697
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,token_salience_only_budget,3,9,0.00000,0.00000,1.00000,3.32614,0.00000,1.00000,0.72028,0.02592
combined_hard_shift,mobile_manip_fragile_obstacles,5,38,uncertainty_only_budget,3,9,0.00000,0.00000,1.00000,3.45756,0.00000,0.00000,0.72326,0.02097
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,full_embodied_consequence_budgeting,3,6,1.00000,0.50000,0.00000,3.16688,0.00000,1.00000,0.11397,0.17298
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,minus_physical_consequence_estimator,3,6,0.00000,0.33333,0.33333,3.57159,1.00000,0.00000,0.47396,0.06672
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,minus_action_critical_contact_map,3,6,1.00000,0.50000,0.00000,3.16688,0.00000,0.00000,0.11397,0.17298
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,minus_compute_latency_constraint,3,6,0.00000,0.50000,0.00000,3.16688,0.00000,0.00000,0.11397,0.17298
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,minus_safety_hazard_term,3,6,1.00000,0.50000,0.00000,3.16688,0.00000,1.00000,0.11397,0.17298
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.33665,0.00000,0.00000,0.82039,0.00550
combined_hard_shift,mobile_manip_fragile_obstacles,5,39,uncertainty_only_budget,3,6,0.00000,0.16667,0.66667,3.35466,0.00000,1.00000,0.59580,0.05163
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,full_embodied_consequence_budgeting,3,6,0.00000,0.50000,0.00000,2.99234,0.00000,1.00000,0.10802,0.17705
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,minus_physical_consequence_estimator,4,6,0.00000,0.16667,0.75000,3.55642,1.00000,0.00000,0.46677,0.06749
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,minus_action_critical_contact_map,3,6,0.00000,0.50000,0.00000,2.99234,0.00000,0.00000,0.10802,0.17705
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,minus_compute_latency_constraint,3,6,0.00000,0.50000,0.00000,2.99234,0.00000,1.00000,0.10802,0.17705
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,minus_safety_hazard_term,3,6,1.00000,0.50000,0.00000,2.99234,0.00000,0.00000,0.10802,0.17705
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,token_salience_only_budget,3,6,1.00000,0.00000,1.00000,2.95992,0.00000,1.00000,0.80094,0.02477
combined_hard_shift,mobile_manip_fragile_obstacles,5,40,uncertainty_only_budget,3,6,0.00000,0.16667,0.66667,3.15210,0.00000,0.00000,0.51025,0.08492
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.51064,0.00000,0.00000,0.07460,0.17171
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,minus_physical_consequence_estimator,3,6,0.00000,0.00000,1.00000,3.29614,0.00000,1.00000,0.80543,0.00567
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,minus_action_critical_contact_map,4,6,0.00000,0.66667,0.00000,3.51064,0.00000,0.00000,0.07460,0.17171
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,minus_compute_latency_constraint,4,6,1.00000,0.66667,0.00000,3.51064,0.00000,0.00000,0.07460,0.17171
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,minus_safety_hazard_term,4,6,0.00000,0.66667,0.00000,3.51064,0.00000,0.00000,0.07460,0.17171
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,token_salience_only_budget,4,6,0.00000,0.00000,1.00000,3.64116,1.00000,0.00000,0.78947,0.00000
combined_hard_shift,mobile_manip_fragile_obstacles,5,41,uncertainty_only_budget,3,6,0.00000,0.00000,1.00000,3.63271,1.00000,0.00000,0.82294,0.00000
combined_hard_shift,tool_use_low_salience_contact,5,0,full_embodied_consequence_budgeting,3,9,0.00000,0.33333,0.00000,3.03314,0.00000,0.00000,0.14746,0.15731
combined_hard_shift,tool_use_low_salience_contact,5,0,minus_physical_consequence_estimator,3,9,0.00000,0.11111,0.66667,3.32903,0.00000,1.00000,0.60717,0.04134
combined_hard_shift,tool_use_low_salience_contact,5,0,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,3.03314,0.00000,0.00000,0.14746,0.15731
combined_hard_shift,tool_use_low_salience_contact,5,0,minus_compute_latency_constraint,3,9,0.00000,0.33333,0.00000,3.03314,0.00000,0.00000,0.14746,0.15731
combined_hard_shift,tool_use_low_salience_contact,5,0,minus_safety_hazard_term,3,9,1.00000,0.33333,0.00000,2.98741,0.00000,0.00000,0.16784,0.14579
combined_hard_shift,tool_use_low_salience_contact,5,0,token_salience_only_budget,3,9,0.00000,0.11111,0.66667,3.51784,1.00000,1.00000,0.66467,0.00591
combined_hard_shift,tool_use_low_salience_contact,5,0,uncertainty_only_budget,3,9,0.00000,0.11111,0.66667,3.13974,0.00000,1.00000,0.70573,0.02536
combined_hard_shift,tool_use_low_salience_contact,5,1,full_embodied_consequence_budgeting,4,5,0.00000,0.60000,0.25000,3.43434,1.00000,0.00000,0.09794,0.10245
combined_hard_shift,tool_use_low_salience_contact,5,1,minus_physical_consequence_estimator,3,5,0.00000,0.20000,0.66667,3.15116,0.00000,0.00000,0.35505,0.06688
combined_hard_shift,tool_use_low_salience_contact,5,1,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.50247,1.00000,0.00000,0.09801,0.10842
combined_hard_shift,tool_use_low_salience_contact,5,1,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.50247,1.00000,0.00000,0.09801,0.10842
combined_hard_shift,tool_use_low_salience_contact,5,1,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.43434,1.00000,0.00000,0.09794,0.10245
combined_hard_shift,tool_use_low_salience_contact,5,1,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,2.95117,0.00000,0.00000,0.71077,0.00144
combined_hard_shift,tool_use_low_salience_contact,5,1,uncertainty_only_budget,3,5,0.00000,0.00000,1.00000,2.95532,0.00000,0.00000,0.63696,0.01170
combined_hard_shift,tool_use_low_salience_contact,5,2,full_embodied_consequence_budgeting,4,2,1.00000,1.00000,0.50000,3.40005,1.00000,0.00000,0.01246,0.08923
combined_hard_shift,tool_use_low_salience_contact,5,2,minus_physical_consequence_estimator,4,2,0.00000,0.50000,0.75000,3.43738,1.00000,0.00000,0.27448,0.05026
combined_hard_shift,tool_use_low_salience_contact,5,2,minus_action_critical_contact_map,4,2,1.00000,1.00000,0.50000,3.40005,1.00000,0.00000,0.01246,0.08923
combined_hard_shift,tool_use_low_salience_contact,5,2,minus_compute_latency_constraint,4,2,1.00000,1.00000,0.50000,3.40005,1.00000,0.00000,0.01246,0.08923
combined_hard_shift,tool_use_low_salience_contact,5,2,minus_safety_hazard_term,4,2,1.00000,1.00000,0.50000,3.45540,1.00000,0.00000,0.00286,0.08910
combined_hard_shift,tool_use_low_salience_contact,5,2,token_salience_only_budget,3,2,0.00000,0.00000,1.00000,2.94897,0.00000,1.00000,0.63490,0.01999
combined_hard_shift,tool_use_low_salience_contact,5,2,uncertainty_only_budget,3,2,1.00000,0.50000,0.66667,3.05782,0.00000,0.00000,0.30779,0.02937
combined_hard_shift,tool_use_low_salience_contact,5,3,full_embodied_consequence_budgeting,3,8,1.00000,0.37500,0.00000,3.01292,0.00000,0.00000,0.15308,0.14843
combined_hard_shift,tool_use_low_salience_contact,5,3,minus_physical_consequence_estimator,4,8,0.00000,0.12500,0.75000,3.50832,1.00000,0.00000,0.59467,0.01784
combined_hard_shift,tool_use_low_salience_contact,5,3,minus_action_critical_contact_map,4,8,1.00000,0.37500,0.25000,3.48806,1.00000,0.00000,0.36226,0.07331
combined_hard_shift,tool_use_low_salience_contact,5,3,minus_compute_latency_constraint,3,8,1.00000,0.37500,0.00000,3.01292,0.00000,0.00000,0.15308,0.14843
combined_hard_shift,tool_use_low_salience_contact,5,3,minus_safety_hazard_term,3,8,1.00000,0.37500,0.00000,3.40086,1.00000,0.00000,0.17353,0.11797
combined_hard_shift,tool_use_low_salience_contact,5,3,token_salience_only_budget,3,8,0.00000,0.00000,1.00000,3.00344,0.00000,0.00000,0.87073,0.01456
combined_hard_shift,tool_use_low_salience_contact,5,3,uncertainty_only_budget,4,8,0.00000,0.25000,0.50000,3.46717,1.00000,1.00000,0.52532,0.03498
combined_hard_shift,tool_use_low_salience_contact,5,4,full_embodied_consequence_budgeting,3,9,1.00000,0.33333,0.00000,2.68417,0.00000,0.00000,0.13892,0.16278
combined_hard_shift,tool_use_low_salience_contact,5,4,minus_physical_consequence_estimator,3,9,0.00000,0.11111,0.66667,3.48313,1.00000,1.00000,0.60985,0.02967
combined_hard_shift,tool_use_low_salience_contact,5,4,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,2.89324,0.00000,1.00000,0.16801,0.15518
combined_hard_shift,tool_use_low_salience_contact,5,4,minus_compute_latency_constraint,3,9,1.00000,0.33333,0.00000,2.68417,0.00000,0.00000,0.13892,0.16278
combined_hard_shift,tool_use_low_salience_contact,5,4,minus_safety_hazard_term,3,9,1.00000,0.33333,0.00000,2.92938,0.00000,0.00000,0.18004,0.14538
combined_hard_shift,tool_use_low_salience_contact,5,4,token_salience_only_budget,3,9,0.00000,0.11111,0.66667,3.23353,0.00000,1.00000,0.67474,0.03638
combined_hard_shift,tool_use_low_salience_contact,5,4,uncertainty_only_budget,3,9,0.00000,0.11111,0.66667,3.31766,0.00000,0.00000,0.58986,0.04883
combined_hard_shift,tool_use_low_salience_contact,5,5,full_embodied_consequence_budgeting,3,9,0.00000,0.33333,0.00000,3.28029,0.00000,0.00000,0.15677,0.13275
combined_hard_shift,tool_use_low_salience_contact,5,5,minus_physical_consequence_estimator,3,9,1.00000,0.11111,0.66667,3.36754,0.00000,0.00000,0.51133,0.05089
combined_hard_shift,tool_use_low_salience_contact,5,5,minus_action_critical_contact_map,3,9,1.00000,0.33333,0.00000,3.47830,1.00000,1.00000,0.19281,0.10593
combined_hard_shift,tool_use_low_salience_contact,5,5,minus_compute_latency_constraint,2,9,1.00000,0.22222,0.00000,2.77685,0.00000,1.00000,0.17925,0.14510
combined_hard_shift,tool_use_low_salience_contact,5,5,minus_safety_hazard_term,2,9,1.00000,0.22222,0.00000,2.77685,0.00000,0.00000,0.17925,0.14510
combined_hard_shift,tool_use_low_salience_contact,5,5,token_salience_only_budget,3,9,0.00000,0.00000,1.00000,3.38438,0.00000,1.00000,0.62565,0.02279
combined_hard_shift,tool_use_low_salience_contact,5,5,uncertainty_only_budget,3,9,0.00000,0.22222,0.33333,3.13984,0.00000,0.00000,0.44062,0.07616
combined_hard_shift,tool_use_low_salience_contact,5,6,full_embodied_consequence_budgeting,4,6,1.00000,0.66667,0.00000,3.48339,1.00000,0.00000,0.07401,0.10577
combined_hard_shift,tool_use_low_salience_contact,5,6,minus_physical_consequence_estimator,4,6,0.00000,0.33333,0.50000,3.43317,1.00000,1.00000,0.25440,0.06865
combined_hard_shift,tool_use_low_salience_contact,5,6,minus_action_critical_contact_map,4,6,1.00000,0.66667,0.00000,3.48339,1.00000,0.00000,0.07401,0.10577
combined_hard_shift,tool_use_low_salience_contact,5,6,minus_compute_latency_constraint,3,6,1.00000,0.50000,0.00000,3.38137,0.00000,0.00000,0.10787,0.12105
combined_hard_shift,tool_use_low_salience_contact,5,6,minus_safety_hazard_term,4,6,1.00000,0.50000,0.25000,3.42868,1.00000,1.00000,0.11743,0.09889
combined_hard_shift,tool_use_low_salience_contact,5,6,token_salience_only_budget,3,6,0.00000,0.00000,1.00000,3.15876,0.00000,1.00000,0.67086,0.00701
combined_hard_shift,tool_use_low_salience_contact,5,6,uncertainty_only_budget,3,6,0.00000,0.33333,0.33333,3.34745,0.00000,0.00000,0.29201,0.07338
combined_hard_shift,tool_use_low_salience_contact,5,7,full_embodied_consequence_budgeting,4,5,1.00000,0.80000,0.00000,3.46742,1.00000,0.00000,0.03961,0.13172
combined_hard_shift,tool_use_low_salience_contact,5,7,minus_physical_consequence_estimator,3,5,1.00000,0.20000,0.66667,2.97104,0.00000,0.00000,0.45870,0.06803
combined_hard_shift,tool_use_low_salience_contact,5,7,minus_action_critical_contact_map,4,5,1.00000,0.60000,0.25000,3.51882,1.00000,0.00000,0.12951,0.11258
combined_hard_shift,tool_use_low_salience_contact,5,7,minus_compute_latency_constraint,4,5,1.00000,0.80000,0.00000,3.46742,1.00000,1.00000,0.03961,0.13172
combined_hard_shift,tool_use_low_salience_contact,5,7,minus_safety_hazard_term,4,5,1.00000,0.80000,0.00000,3.46742,1.00000,0.00000,0.03961,0.13172
combined_hard_shift,tool_use_low_salience_contact,5,7,token_salience_only_budget,3,5,0.00000,0.00000,1.00000,3.29695,0.00000,0.00000,0.81095,0.01710
combined_hard_shift,tool_use_low_salience_contact,5,7,uncertainty_only_budget,3,5,0.00000,0.00000,1.00000,3.08878,0.00000,1.00000,0.60680,0.02664
combined_hard_shift,tool_use_low_salience_contact,5,8,full_embodied_consequence_budgeting,3,2,1.00000,1.00000,0.33333,3.18470,0.00000,0.00000,0.00000,0.12947
combined_hard_shift,tool_use_low_salience_contact,5,8,minus_physical_consequence_estimator,3,2,0.00000,0.00000,1.00000,3.34170,0.00000,0.00000,0.73400,0.02368
combined_hard_shift,tool_use_low_salience_contact,5,8,minus_action_critical_contact_map,3,2,1.00000,1.00000,0.33333,3.03840,0.00000,0.00000,0.07612,0.12068
combined_hard_shift,tool_use_low_salience_contact,5,8,minus_compute_latency_constraint,3,2,1.00000,1.00000,0.33333,3.18470,0.00000,0.00000,0.00000,0.12947
combined_hard_shift,tool_use_low_salience_contact,5,8,minus_safety_hazard_term,3,2,1.00000,1.00000,0.33333,3.18470,0.00000,0.00000,0.00000,0.12947
combined_hard_shift,tool_use_low_salience_contact,5,8,token_salience_only_budget,3,2,0.00000,0.00000,1.00000,3.28515,0.00000,0.00000,0.70631,0.01679
combined_hard_shift,tool_use_low_salience_contact,5,8,uncertainty_only_budget,3,2,0.00000,0.00000,1.00000,3.34059,0.00000,0.00000,0.75628,0.02765
combined_hard_shift,tool_use_low_salience_contact,5,9,full_embodied_consequence_budgeting,4,7,0.00000,0.42857,0.25000,3.48010,1.00000,0.00000,0.13287,0.09007
combined_hard_shift,tool_use_low_salience_contact,5,9,minus_physical_consequence_estimator,3,7,0.00000,0.28571,0.33333,3.51584,1.00000,1.00000,0.18847,0.07074
combined_hard_shift,tool_use_low_salience_contact,5,9,minus_action_critical_contact_map,3,7,1.00000,0.42857,0.00000,3.08793,0.00000,0.00000,0.13755,0.14157
combined_hard_shift,tool_use_low_salience_contact,5,9,minus_compute_latency_constraint,4,7,0.00000,0.42857,0.25000,3.48010,1.00000,0.00000,0.13287,0.09007
combined_hard_shift,tool_use_low_salience_contact,5,9,minus_safety_hazard_term,3,7,1.00000,0.42857,0.00000,3.10901,0.00000,0.00000,0.13770,0.13808
combined_hard_shift,tool_use_low_salience_contact,5,9,token_salience_only_budget,3,7,0.00000,0.00000,1.00000,3.32854,0.00000,0.00000,0.64911,0.01737
combined_hard_shift,tool_use_low_salience_contact,5,9,uncertainty_only_budget,3,7,1.00000,0.14286,0.66667,3.30820,0.00000,1.00000,0.35901,0.04174
combined_hard_shift,tool_use_low_salience_contact,5,10,full_embodied_consequence_budgeting,4,5,0.00000,0.60000,0.25000,3.45210,1.00000,1.00000,0.08846,0.12124
combined_hard_shift,tool_use_low_salience_contact,5,10,minus_physical_consequence_estimator,4,5,0.00000,0.20000,0.75000,3.50302,1.00000,0.00000,0.37810,0.04801
combined_hard_shift,tool_use_low_salience_contact,5,10,minus_action_critical_contact_map,4,5,0.00000,0.60000,0.25000,3.45210,1.00000,0.00000,0.08846,0.12124
combined_hard_shift,tool_use_low_salience_contact,5,10,minus_compute_latency_constraint,4,5,1.00000,0.60000,0.25000,3.45210,1.00000,0.00000,0.08846,0.12124
combined_hard_shift,tool_use_low_salience_contact,5,10,minus_safety_hazard_term,4,5,1.00000,0.60000,0.25000,3.37576,0.00000,1.00000,0.11370,0.11772
combined_hard_shift,tool_use_low_salience_contact,5,10,token_salience_only_budget,3,5,1.00000,0.00000,1.00000,2.93657,0.00000,0.00000,0.64471,0.01060
combined_hard_shift,tool_use_low_salience_contact,5,10,uncertainty_only_budget,3,5,0.00000,0.20000,0.66667,3.50653,1.00000,1.00000,0.39107,0.02474
combined_hard_shift,tool_use_low_salience_contact,5,11,full_embodied_consequence_budgeting,3,4,1.00000,0.75000,0.00000,2.83404,0.00000,0.00000,0.05325,0.15836
combined_hard_shift,tool_use_low_salience_contact,5,11,minus_physical_consequence_estimator,3,4,0.00000,0.00000,1.00000,3.07137,0.00000,0.00000,0.76341,0.00719
combined_hard_shift,tool_use_low_salience_contact,5,11,minus_action_critical_contact_map,3,4,1.00000,0.50000,0.33333,3.36203,0.00000,0.00000,0.18467,0.12202
combined_hard_shift,tool_use_low_salience_contact,5,11,minus_compute_latency_constraint,3,4,1.00000,0.75000,0.00000,2.83404,0.00000,0.00000,0.05325,0.15836
combined_hard_shift,tool_use_low_salience_contact,5,11,minus_safety_hazard_term,4,4,1.00000,0.50000,0.50000,3.52199,1.00000,0.00000,0.33480,0.06099
combined_hard_shift,tool_use_low_salience_contact,5,11,token_salience_only_budget,3,4,0.00000,0.00000,1.00000,3.12695,0.00000,1.00000,0.71634,0.00059
combined_hard_shift,tool_use_low_salience_contact,5,11,uncertainty_only_budget,3,4,0.00000,0.00000,1.00000,3.42202,1.00000,1.00000,0.64656,0.00000
combined_hard_shift,tool_use_low_salience_contact,5,12,full_embodied_consequence_budgeting,3,11,0.00000,0.27273,0.00000,3.17218,0.00000,0.00000,0.17356,0.15344
